,sample.id,sample.name,property.name,value_integer,value_text,value_date
486,200,ON736420.2,COLLECTION_DATE,,2022-05-31,
487,200,ON736420.2,RELEASE_DATE,,,2022-06-21
488,200,ON736420.2,ISOLATE,,MPX/2022/Canada/AB1,
489,200,ON736420.2,LENGTH,197205.0,,
490,200,ON736420.2,SEQ_TECH,,Illumina,
491,200,ON736420.2,COUNTRY,,Canada,
492,200,ON736420.2,GEO_LOCATION,,Canada,
493,200,ON736420.2,HOST,,Homo sapiens,
494,814,ON745215.1,COLLECTION_DATE,,2022-05-19,
495,814,ON745215.1,RELEASE_DATE,,,2022-06-13
496,814,ON745215.1,ISOLATE,,INMI-Pt2,
497,814,ON745215.1,LENGTH,197213.0,,
498,814,ON745215.1,SEQ_TECH,,IonTorrent,
499,814,ON745215.1,COUNTRY,,Italy,
500,814,ON745215.1,GEO_LOCATION,,Italy,
501,814,ON745215.1,HOST,,Homo sapiens,
502,186,ON755231.1,COLLECTION_DATE,,2022-06-01,
503,186,ON755231.1,RELEASE_DATE,,,2022-06-14
504,186,ON755231.1,ISOLATE,,MPXV/Germany/2022/RKI013,
505,186,ON755231.1,LENGTH,197140.0,,
506,186,ON755231.1,SEQ_TECH,,Illumina,
507,186,ON755231.1,COUNTRY,,Germany,
508,186,ON755231.1,GEO_LOCATION,,Germany,
509,186,ON755231.1,HOST,,Homo sapiens,
510,890,ON755232.1,COLLECTION_DATE,,2022-06-01,
511,890,ON755232.1,RELEASE_DATE,,,2022-06-14
512,890,ON755232.1,ISOLATE,,MPXV/Germany/2022/RKI026,
513,890,ON755232.1,LENGTH,197140.0,,
514,890,ON755232.1,SEQ_TECH,,Illumina,
515,890,ON755232.1,COUNTRY,,Germany,
516,890,ON755232.1,GEO_LOCATION,,Germany,
517,890,ON755232.1,HOST,,Homo sapiens,
518,349,ON755233.1,COLLECTION_DATE,,2022-06-01,
519,349,ON755233.1,RELEASE_DATE,,,2022-06-14
520,349,ON755233.1,ISOLATE,,MPXV/Germany/2022/RKI027,
521,349,ON755233.1,LENGTH,197140.0,,
522,349,ON755233.1,SEQ_TECH,,Illumina,
523,349,ON755233.1,COUNTRY,,Germany,
524,349,ON755233.1,GEO_LOCATION,,Germany,
525,349,ON755233.1,HOST,,Homo sapiens,
526,221,ON755234.1,COLLECTION_DATE,,2022-06-01,
527,221,ON755234.1,RELEASE_DATE,,,2022-06-14
528,221,ON755234.1,ISOLATE,,MPXV/Germany/2022/RKI028,
529,221,ON755234.1,LENGTH,197140.0,,
530,221,ON755234.1,SEQ_TECH,,Illumina,
531,221,ON755234.1,COUNTRY,,Germany,
532,221,ON755234.1,GEO_LOCATION,,Germany,
533,221,ON755234.1,HOST,,Homo sapiens,
534,1148,ON755235.1,COLLECTION_DATE,,2022-06-01,
535,1148,ON755235.1,RELEASE_DATE,,,2022-06-14
536,1148,ON755235.1,ISOLATE,,MPXV/Germany/2022/RKI029,
537,1148,ON755235.1,LENGTH,197140.0,,
538,1148,ON755235.1,SEQ_TECH,,Illumina,
539,1148,ON755235.1,COUNTRY,,Germany,
540,1148,ON755235.1,GEO_LOCATION,,Germany,
541,1148,ON755235.1,HOST,,Homo sapiens,
542,747,ON755236.1,COLLECTION_DATE,,2022-06-01,
543,747,ON755236.1,RELEASE_DATE,,,2022-06-14
544,747,ON755236.1,ISOLATE,,MPXV/Germany/2022/RKI030,
545,747,ON755236.1,LENGTH,197140.0,,
546,747,ON755236.1,SEQ_TECH,,Illumina,
547,747,ON755236.1,COUNTRY,,Germany,
548,747,ON755236.1,GEO_LOCATION,,Germany,
549,747,ON755236.1,HOST,,Homo sapiens,
550,1052,ON755237.1,COLLECTION_DATE,,2022-06-01,
551,1052,ON755237.1,RELEASE_DATE,,,2022-06-14
552,1052,ON755237.1,ISOLATE,,MPXV/Germany/2022/RKI031,
553,1052,ON755237.1,LENGTH,197140.0,,
554,1052,ON755237.1,SEQ_TECH,,Illumina,
555,1052,ON755237.1,COUNTRY,,Germany,
556,1052,ON755237.1,GEO_LOCATION,,Germany,
557,1052,ON755237.1,HOST,,Homo sapiens,
558,653,ON755240.1,COLLECTION_DATE,,2022-06-01,
559,653,ON755240.1,RELEASE_DATE,,,2022-06-14
560,653,ON755240.1,ISOLATE,,MPXV/Germany/2022/RKI034,
561,653,ON755240.1,LENGTH,197140.0,,
562,653,ON755240.1,SEQ_TECH,,Illumina,
563,653,ON755240.1,COUNTRY,,Germany,
564,653,ON755240.1,GEO_LOCATION,,Germany,
565,653,ON755240.1,HOST,,Homo sapiens,
566,219,ON755241.1,COLLECTION_DATE,,2022-06-01,
567,219,ON755241.1,RELEASE_DATE,,,2022-06-14
568,219,ON755241.1,ISOLATE,,MPXV/Germany/2022/RKI035,
569,219,ON755241.1,LENGTH,197140.0,,
570,219,ON755241.1,SEQ_TECH,,Illumina,
571,219,ON755241.1,COUNTRY,,Germany,
572,219,ON755241.1,GEO_LOCATION,,Germany,
573,219,ON755241.1,HOST,,Homo sapiens,
574,786,ON755242.1,COLLECTION_DATE,,2022-06-01,
575,786,ON755242.1,RELEASE_DATE,,,2022-06-14
576,786,ON755242.1,ISOLATE,,MPXV/Germany/2022/RKI036,
577,786,ON755242.1,LENGTH,197140.0,,
578,786,ON755242.1,SEQ_TECH,,Illumina,
579,786,ON755242.1,COUNTRY,,Germany,
580,786,ON755242.1,GEO_LOCATION,,Germany,
581,786,ON755242.1,HOST,,Homo sapiens,
582,812,ON755243.1,COLLECTION_DATE,,2022-06-01,
583,812,ON755243.1,RELEASE_DATE,,,2022-06-14
584,812,ON755243.1,ISOLATE,,MPXV/Germany/2022/RKI037,
585,812,ON755243.1,LENGTH,197140.0,,
586,812,ON755243.1,SEQ_TECH,,Illumina,
587,812,ON755243.1,COUNTRY,,Germany,
588,812,ON755243.1,GEO_LOCATION,,Germany,
589,812,ON755243.1,HOST,,Homo sapiens,
590,1026,ON755244.1,COLLECTION_DATE,,2022-06-01,
591,1026,ON755244.1,RELEASE_DATE,,,2022-06-14
592,1026,ON755244.1,ISOLATE,,MPXV/Germany/2022/RKI038,
593,1026,ON755244.1,LENGTH,197140.0,,
594,1026,ON755244.1,SEQ_TECH,,Illumina,
595,1026,ON755244.1,COUNTRY,,Germany,
596,1026,ON755244.1,GEO_LOCATION,,Germany,
597,1026,ON755244.1,HOST,,Homo sapiens,
598,31,ON755245.1,COLLECTION_DATE,,2022-06-01,
599,31,ON755245.1,RELEASE_DATE,,,2022-06-14
600,31,ON755245.1,ISOLATE,,MPXV/Germany/2022/RKI039,
601,31,ON755245.1,LENGTH,197140.0,,
602,31,ON755245.1,SEQ_TECH,,Illumina,
603,31,ON755245.1,COUNTRY,,Germany,
604,31,ON755245.1,GEO_LOCATION,,Germany,
605,31,ON755245.1,HOST,,Homo sapiens,
606,187,ON755246.1,COLLECTION_DATE,,2022-06-01,
607,187,ON755246.1,RELEASE_DATE,,,2022-06-14
608,187,ON755246.1,ISOLATE,,MPXV/Germany/2022/RKI040,
609,187,ON755246.1,LENGTH,197140.0,,
610,187,ON755246.1,SEQ_TECH,,Illumina,
611,187,ON755246.1,COUNTRY,,Germany,
612,187,ON755246.1,GEO_LOCATION,,Germany,
613,187,ON755246.1,HOST,,Homo sapiens,
614,848,ON755247.1,COLLECTION_DATE,,2022-06-01,
615,848,ON755247.1,RELEASE_DATE,,,2022-06-14
616,848,ON755247.1,ISOLATE,,MPXV/Germany/2022/RKI041,
617,848,ON755247.1,LENGTH,197140.0,,
618,848,ON755247.1,SEQ_TECH,,Illumina,
619,848,ON755247.1,COUNTRY,,Germany,
620,848,ON755247.1,GEO_LOCATION,,Germany,
621,848,ON755247.1,HOST,,Homo sapiens,
622,1050,ON755248.1,COLLECTION_DATE,,2022-06-01,
623,1050,ON755248.1,RELEASE_DATE,,,2022-06-14
624,1050,ON755248.1,ISOLATE,,MPXV/Germany/2022/RKI042,
625,1050,ON755248.1,LENGTH,197140.0,,
626,1050,ON755248.1,SEQ_TECH,,Illumina,
627,1050,ON755248.1,COUNTRY,,Germany,
628,1050,ON755248.1,GEO_LOCATION,,Germany,
629,1050,ON755248.1,HOST,,Homo sapiens,
630,756,ON755250.1,COLLECTION_DATE,,2022-06-01,
631,756,ON755250.1,RELEASE_DATE,,,2022-06-14
632,756,ON755250.1,ISOLATE,,MPXV/Germany/2022/RKI044,
633,756,ON755250.1,LENGTH,197140.0,,
634,756,ON755250.1,SEQ_TECH,,Illumina,
635,756,ON755250.1,COUNTRY,,Germany,
636,756,ON755250.1,GEO_LOCATION,,Germany,
637,756,ON755250.1,HOST,,Homo sapiens,
638,1116,ON755252.1,COLLECTION_DATE,,2022-06-01,
639,1116,ON755252.1,RELEASE_DATE,,,2022-06-14
640,1116,ON755252.1,ISOLATE,,MPXV/Germany/2022/RKI046,
641,1116,ON755252.1,LENGTH,197140.0,,
642,1116,ON755252.1,SEQ_TECH,,Illumina,
643,1116,ON755252.1,COUNTRY,,Germany,
644,1116,ON755252.1,GEO_LOCATION,,Germany,
645,1116,ON755252.1,HOST,,Homo sapiens,
646,901,ON755253.1,COLLECTION_DATE,,2022-06-01,
647,901,ON755253.1,RELEASE_DATE,,,2022-06-14
648,901,ON755253.1,ISOLATE,,MPXV/Germany/2022/RKI047,
649,901,ON755253.1,LENGTH,197140.0,,
650,901,ON755253.1,SEQ_TECH,,Illumina,
651,901,ON755253.1,COUNTRY,,Germany,
652,901,ON755253.1,GEO_LOCATION,,Germany,
653,901,ON755253.1,HOST,,Homo sapiens,
654,664,ON755254.1,COLLECTION_DATE,,2022-06-01,
655,664,ON755254.1,RELEASE_DATE,,,2022-06-14
656,664,ON755254.1,ISOLATE,,MPXV/Germany/2022/RKI048,
657,664,ON755254.1,LENGTH,197140.0,,
658,664,ON755254.1,SEQ_TECH,,Illumina,
659,664,ON755254.1,COUNTRY,,Germany,
660,664,ON755254.1,GEO_LOCATION,,Germany,
661,664,ON755254.1,HOST,,Homo sapiens,
662,717,ON755256.1,COLLECTION_DATE,,2022-06-01,
663,717,ON755256.1,RELEASE_DATE,,,2022-06-14
664,717,ON755256.1,ISOLATE,,MPXV/Germany/2022/RKI050,
665,717,ON755256.1,LENGTH,197140.0,,
666,717,ON755256.1,SEQ_TECH,,Illumina,
667,717,ON755256.1,COUNTRY,,Germany,
668,717,ON755256.1,GEO_LOCATION,,Germany,
669,717,ON755256.1,HOST,,Homo sapiens,
670,587,ON780016.1,COLLECTION_DATE,,2022-05-19,
671,587,ON780016.1,RELEASE_DATE,,,2022-06-16
672,587,ON780016.1,ISOLATE,,INMI-Pt3,
673,587,ON780016.1,LENGTH,197212.0,,
674,587,ON780016.1,SEQ_TECH,,IonTorrent,
675,587,ON780016.1,COUNTRY,,Italy,
676,587,ON780016.1,GEO_LOCATION,,Italy,
677,587,ON780016.1,HOST,,Homo sapiens,
678,835,ON780017.1,COLLECTION_DATE,,2022-05-21,
679,835,ON780017.1,RELEASE_DATE,,,2022-06-16
680,835,ON780017.1,ISOLATE,,INMI-Pt4,
681,835,ON780017.1,LENGTH,197298.0,,
682,835,ON780017.1,SEQ_TECH,,IonTorrent,
683,835,ON780017.1,COUNTRY,,Italy,
684,835,ON780017.1,GEO_LOCATION,,Italy,
685,835,ON780017.1,HOST,,Homo sapiens,
686,970,ON782021.1,COLLECTION_DATE,,2022-05-01,
687,970,ON782021.1,RELEASE_DATE,,,2022-06-16
688,970,ON782021.1,ISOLATE,,MPX-37/Finland/2022,
689,970,ON782021.1,LENGTH,197193.0,,
690,970,ON782021.1,SEQ_TECH,,Illumina,
691,970,ON782021.1,COUNTRY,,Finland,
692,970,ON782021.1,GEO_LOCATION,,Finland,
693,970,ON782021.1,HOST,,Homo sapiens,
694,96,ON782022.1,COLLECTION_DATE,,2022,
695,96,ON782022.1,RELEASE_DATE,,,2022-06-16
696,96,ON782022.1,ISOLATE,,MPX-42/Finland/2022,
697,96,ON782022.1,LENGTH,197176.0,,
698,96,ON782022.1,COUNTRY,,Finland,
699,96,ON782022.1,GEO_LOCATION,,Finland,
700,96,ON782022.1,HOST,,Homo sapiens,
701,669,ON792320.1,COLLECTION_DATE,,2022-06-01,
702,669,ON792320.1,RELEASE_DATE,,,2022-06-17
703,669,ON792320.1,ISOLATE,,hMpxV/Switzerland/ZH-UZH-IMV-3ba6449f/2022,
704,669,ON792320.1,LENGTH,197179.0,,
705,669,ON792320.1,SEQ_TECH,,Illumina,
706,669,ON792320.1,COUNTRY,,Switzerland,
707,669,ON792320.1,GEO_LOCATION,,Switzerland: ZH,
708,669,ON792320.1,HOST,,Homo sapiens,
709,127,ON792322.1,COLLECTION_DATE,,2022-06-02,
710,127,ON792322.1,RELEASE_DATE,,,2022-06-17
711,127,ON792322.1,ISOLATE,,hMpxV/Switzerland/ZH-UZH-IMV-3ba64538/2022,
712,127,ON792322.1,LENGTH,197205.0,,
713,127,ON792322.1,SEQ_TECH,,Illumina,
714,127,ON792322.1,COUNTRY,,Switzerland,
715,127,ON792322.1,GEO_LOCATION,,Switzerland: ZH,
716,127,ON792322.1,HOST,,Homo sapiens,
717,238,ON803413.1,COLLECTION_DATE,,2022-05-21,
718,238,ON803413.1,RELEASE_DATE,,,2022-08-04
719,238,ON803413.1,ISOLATE,,MpxV/human/CAN/UN-NML-2928/2022,
720,238,ON803413.1,LENGTH,197199.0,,
721,238,ON803413.1,SEQ_TECH,,Illumina,
722,238,ON803413.1,COUNTRY,,Canada,
723,238,ON803413.1,GEO_LOCATION,,Canada,
724,238,ON803413.1,HOST,,Homo sapiens,
725,104,ON803414.1,COLLECTION_DATE,,2022-05-21,
726,104,ON803414.1,RELEASE_DATE,,,2022-08-04
727,104,ON803414.1,ISOLATE,,MpxV/human/CAN/UN-NML-2930/2022,
728,104,ON803414.1,LENGTH,197199.0,,
729,104,ON803414.1,SEQ_TECH,,Illumina,
730,104,ON803414.1,COUNTRY,,Canada,
731,104,ON803414.1,GEO_LOCATION,,Canada,
732,104,ON803414.1,HOST,,Homo sapiens,
733,216,ON803419.1,COLLECTION_DATE,,2022-05-14,
734,216,ON803419.1,RELEASE_DATE,,,2022-06-21
735,216,ON803419.1,ISOLATE,,MpxV/human/CAN/UN-NML-2844/2022,
736,216,ON803419.1,LENGTH,197198.0,,
737,216,ON803419.1,COUNTRY,,Canada,
738,216,ON803419.1,GEO_LOCATION,,Canada,
739,216,ON803419.1,HOST,,Homo sapiens,
740,561,ON803420.1,COLLECTION_DATE,,2022-05-19,
741,561,ON803420.1,RELEASE_DATE,,,2022-06-21
742,561,ON803420.1,ISOLATE,,MpxV/human/CAN/UN-NML-2846/2022,
743,561,ON803420.1,LENGTH,197199.0,,
744,561,ON803420.1,COUNTRY,,Canada,
745,561,ON803420.1,GEO_LOCATION,,Canada,
746,561,ON803420.1,HOST,,Homo sapiens,
747,734,ON803424.1,COLLECTION_DATE,,2022-05-19,
748,734,ON803424.1,RELEASE_DATE,,,2022-06-21
749,734,ON803424.1,ISOLATE,,MpxV/human/CAN/UN-NML-2852/2022,
750,734,ON803424.1,LENGTH,197209.0,,
751,734,ON803424.1,COUNTRY,,Canada,
752,734,ON803424.1,GEO_LOCATION,,Canada,
753,734,ON803424.1,HOST,,Homo sapiens,
754,1142,ON803427.1,COLLECTION_DATE,,2022-05-18,
755,1142,ON803427.1,RELEASE_DATE,,,2022-06-21
756,1142,ON803427.1,ISOLATE,,MpxV/human/CAN/UN-NML-2861/2022,
757,1142,ON803427.1,LENGTH,197221.0,,
758,1142,ON803427.1,COUNTRY,,Canada,
759,1142,ON803427.1,GEO_LOCATION,,Canada,
760,1142,ON803427.1,HOST,,Homo sapiens,
761,1059,ON803429.1,COLLECTION_DATE,,2022-05-19,
762,1059,ON803429.1,RELEASE_DATE,,,2022-06-21
763,1059,ON803429.1,ISOLATE,,MpxV/human/CAN/UN-NML-2873/2022,
764,1059,ON803429.1,LENGTH,197199.0,,
765,1059,ON803429.1,COUNTRY,,Canada,
766,1059,ON803429.1,GEO_LOCATION,,Canada,
767,1059,ON803429.1,HOST,,Homo sapiens,
768,628,ON803430.1,COLLECTION_DATE,,2022-05-19,
769,628,ON803430.1,RELEASE_DATE,,,2022-06-21
770,628,ON803430.1,ISOLATE,,MpxV/human/CAN/UN-NML-2874/2022,
771,628,ON803430.1,LENGTH,197207.0,,
772,628,ON803430.1,COUNTRY,,Canada,
773,628,ON803430.1,GEO_LOCATION,,Canada,
774,628,ON803430.1,HOST,,Homo sapiens,
775,540,ON803431.1,COLLECTION_DATE,,2022-05-20,
776,540,ON803431.1,RELEASE_DATE,,,2022-06-21
777,540,ON803431.1,ISOLATE,,MpxV/human/CAN/UN-NML-2883/2022,
778,540,ON803431.1,LENGTH,197199.0,,
779,540,ON803431.1,COUNTRY,,Canada,
780,540,ON803431.1,GEO_LOCATION,,Canada,
781,540,ON803431.1,HOST,,Homo sapiens,
782,1117,ON803432.1,COLLECTION_DATE,,2022-05-20,
783,1117,ON803432.1,RELEASE_DATE,,,2022-06-21
784,1117,ON803432.1,ISOLATE,,MpxV/human/CAN/UN-NML-2884/2022,
785,1117,ON803432.1,LENGTH,197199.0,,
786,1117,ON803432.1,COUNTRY,,Canada,
787,1117,ON803432.1,GEO_LOCATION,,Canada,
788,1117,ON803432.1,HOST,,Homo sapiens,
789,736,ON803435.1,COLLECTION_DATE,,2022-05-20,
790,736,ON803435.1,RELEASE_DATE,,,2022-06-21
791,736,ON803435.1,ISOLATE,,MpxV/human/CAN/UN-NML-2893/2022,
792,736,ON803435.1,LENGTH,197199.0,,
793,736,ON803435.1,COUNTRY,,Canada,
794,736,ON803435.1,GEO_LOCATION,,Canada,
795,736,ON803435.1,HOST,,Homo sapiens,
796,147,ON803437.1,COLLECTION_DATE,,2022-05-20,
797,147,ON803437.1,RELEASE_DATE,,,2022-06-21
798,147,ON803437.1,ISOLATE,,MpxV/human/CAN/UN-NML-2896/2022,
799,147,ON803437.1,LENGTH,197211.0,,
800,147,ON803437.1,COUNTRY,,Canada,
801,147,ON803437.1,GEO_LOCATION,,Canada,
802,147,ON803437.1,HOST,,Homo sapiens,
803,975,ON803438.1,COLLECTION_DATE,,2022-05-20,
804,975,ON803438.1,RELEASE_DATE,,,2022-06-21
805,975,ON803438.1,ISOLATE,,MpxV/human/CAN/UN-NML-2897/2022,
806,975,ON803438.1,LENGTH,197201.0,,
807,975,ON803438.1,COUNTRY,,Canada,
808,975,ON803438.1,GEO_LOCATION,,Canada,
809,975,ON803438.1,HOST,,Homo sapiens,
810,112,ON803439.1,COLLECTION_DATE,,2022-05-20,
811,112,ON803439.1,RELEASE_DATE,,,2022-06-21
812,112,ON803439.1,ISOLATE,,MpxV/human/CAN/UN-NML-2899/2022,
813,112,ON803439.1,LENGTH,197199.0,,
814,112,ON803439.1,COUNTRY,,Canada,
815,112,ON803439.1,GEO_LOCATION,,Canada,
816,112,ON803439.1,HOST,,Homo sapiens,
817,304,ON803441.1,COLLECTION_DATE,,2022-05-23,
818,304,ON803441.1,RELEASE_DATE,,,2022-06-21
819,304,ON803441.1,ISOLATE,,MpxV/human/CAN/UN-NML-2955/2022,
820,304,ON803441.1,LENGTH,197211.0,,
821,304,ON803441.1,COUNTRY,,Canada,
822,304,ON803441.1,GEO_LOCATION,,Canada,
823,304,ON803441.1,HOST,,Homo sapiens,
824,553,ON803442.1,COLLECTION_DATE,,2022-05-16,
825,553,ON803442.1,RELEASE_DATE,,,2022-06-21
826,553,ON803442.1,ISOLATE,,MpxV/human/CAN/UN-NML-2967/2022,
827,553,ON803442.1,LENGTH,197211.0,,
828,553,ON803442.1,COUNTRY,,Canada,
829,553,ON803442.1,GEO_LOCATION,,Canada,
830,553,ON803442.1,HOST,,Homo sapiens,
831,12,ON803444.1,COLLECTION_DATE,,2022-05-24,
832,12,ON803444.1,RELEASE_DATE,,,2022-06-21
833,12,ON803444.1,ISOLATE,,MpxV/human/CAN/UN-NML-2969/2022,
834,12,ON803444.1,LENGTH,197182.0,,
835,12,ON803444.1,COUNTRY,,Canada,
836,12,ON803444.1,GEO_LOCATION,,Canada,
837,12,ON803444.1,HOST,,Homo sapiens,
838,372,ON808413.1,COLLECTION_DATE,,2022-05-15,
839,372,ON808413.1,RELEASE_DATE,,,2022-06-21
840,372,ON808413.1,ISOLATE,,CVR_MPXV1a,
841,372,ON808413.1,LENGTH,197131.0,,
842,372,ON808413.1,SEQ_TECH,,Illumina,
843,372,ON808413.1,COUNTRY,,United Kingdom,
844,372,ON808413.1,GEO_LOCATION,,United Kingdom,
845,372,ON808413.1,HOST,,Homo sapiens,
846,340,ON808414.1,COLLECTION_DATE,,2022-05-15,
847,340,ON808414.1,RELEASE_DATE,,,2022-06-21
848,340,ON808414.1,ISOLATE,,CVR_MPXV1b,
849,340,ON808414.1,LENGTH,197131.0,,
850,340,ON808414.1,SEQ_TECH,,Illumina,
851,340,ON808414.1,COUNTRY,,United Kingdom,
852,340,ON808414.1,GEO_LOCATION,,United Kingdom,
853,340,ON808414.1,HOST,,Homo sapiens,
854,280,ON808415.1,COLLECTION_DATE,,2022-05-15,
855,280,ON808415.1,RELEASE_DATE,,,2022-06-21
856,280,ON808415.1,ISOLATE,,CVR_MPXV1c,
857,280,ON808415.1,LENGTH,197131.0,,
858,280,ON808415.1,SEQ_TECH,,Illumina,
859,280,ON808415.1,COUNTRY,,United Kingdom,
860,280,ON808415.1,GEO_LOCATION,,United Kingdom,
861,280,ON808415.1,HOST,,Homo sapiens,
862,373,ON808416.1,COLLECTION_DATE,,2022-05-15,
863,373,ON808416.1,RELEASE_DATE,,,2022-06-21
864,373,ON808416.1,ISOLATE,,CVR_MPXV1d,
865,373,ON808416.1,LENGTH,197131.0,,
866,373,ON808416.1,SEQ_TECH,,Illumina,
867,373,ON808416.1,COUNTRY,,United Kingdom,
868,373,ON808416.1,GEO_LOCATION,,United Kingdom,
869,373,ON808416.1,HOST,,Homo sapiens,
870,444,ON808417.1,COLLECTION_DATE,,2022-05-15,
871,444,ON808417.1,RELEASE_DATE,,,2022-06-21
872,444,ON808417.1,ISOLATE,,CVR_MPXV1e,
873,444,ON808417.1,LENGTH,197131.0,,
874,444,ON808417.1,SEQ_TECH,,Illumina,
875,444,ON808417.1,COUNTRY,,United Kingdom,
876,444,ON808417.1,GEO_LOCATION,,United Kingdom,
877,444,ON808417.1,HOST,,Homo sapiens,
878,999,ON813252.2,COLLECTION_DATE,,2022-06-01,
879,999,ON813252.2,RELEASE_DATE,,,2022-06-24
880,999,ON813252.2,ISOLATE,,MPXV/Germany/2022/RKI052,
881,999,ON813252.2,LENGTH,197143.0,,
882,999,ON813252.2,SEQ_TECH,,Illumina,
883,999,ON813252.2,COUNTRY,,Germany,
884,999,ON813252.2,GEO_LOCATION,,Germany,
885,999,ON813252.2,HOST,,Homo sapiens,
886,1055,ON813253.2,COLLECTION_DATE,,2022-06-01,
887,1055,ON813253.2,RELEASE_DATE,,,2022-06-24
888,1055,ON813253.2,ISOLATE,,MPXV/Germany/2022/RKI053,
889,1055,ON813253.2,LENGTH,197140.0,,
890,1055,ON813253.2,SEQ_TECH,,Illumina,
891,1055,ON813253.2,COUNTRY,,Germany,
892,1055,ON813253.2,GEO_LOCATION,,Germany,
893,1055,ON813253.2,HOST,,Homo sapiens,
894,77,ON813254.2,COLLECTION_DATE,,2022-06-01,
895,77,ON813254.2,RELEASE_DATE,,,2022-06-24
896,77,ON813254.2,ISOLATE,,MPXV/Germany/2022/RKI057,
897,77,ON813254.2,LENGTH,197140.0,,
898,77,ON813254.2,SEQ_TECH,,Illumina,
899,77,ON813254.2,COUNTRY,,Germany,
900,77,ON813254.2,GEO_LOCATION,,Germany,
901,77,ON813254.2,HOST,,Homo sapiens,
902,125,ON813255.2,COLLECTION_DATE,,2022-06-01,
903,125,ON813255.2,RELEASE_DATE,,,2022-06-24
904,125,ON813255.2,ISOLATE,,MPXV/Germany/2022/RKI058,
905,125,ON813255.2,LENGTH,197140.0,,
906,125,ON813255.2,SEQ_TECH,,Illumina,
907,125,ON813255.2,COUNTRY,,Germany,
908,125,ON813255.2,GEO_LOCATION,,Germany,
909,125,ON813255.2,HOST,,Homo sapiens,
910,740,ON813256.2,COLLECTION_DATE,,2022-06-01,
911,740,ON813256.2,RELEASE_DATE,,,2022-06-24
912,740,ON813256.2,ISOLATE,,MPXV/Germany/2022/RKI059,
913,740,ON813256.2,LENGTH,197140.0,,
914,740,ON813256.2,SEQ_TECH,,Illumina,
915,740,ON813256.2,COUNTRY,,Germany,
916,740,ON813256.2,GEO_LOCATION,,Germany,
917,740,ON813256.2,HOST,,Homo sapiens,
918,577,ON813258.2,COLLECTION_DATE,,2022-06-01,
919,577,ON813258.2,RELEASE_DATE,,,2022-06-24
920,577,ON813258.2,ISOLATE,,MPXV/Germany/2022/RKI054,
921,577,ON813258.2,LENGTH,197140.0,,
922,577,ON813258.2,SEQ_TECH,,Illumina,
923,577,ON813258.2,COUNTRY,,Germany,
924,577,ON813258.2,GEO_LOCATION,,Germany,
925,577,ON813258.2,HOST,,Homo sapiens,
926,42,ON813259.2,COLLECTION_DATE,,2022-06-01,
927,42,ON813259.2,RELEASE_DATE,,,2022-06-24
928,42,ON813259.2,ISOLATE,,MPXV/Germany/2022/RKI055,
929,42,ON813259.2,LENGTH,197140.0,,
930,42,ON813259.2,SEQ_TECH,,Illumina,
931,42,ON813259.2,COUNTRY,,Germany,
932,42,ON813259.2,GEO_LOCATION,,Germany,
933,42,ON813259.2,HOST,,Homo sapiens,
934,857,ON813260.2,COLLECTION_DATE,,2022-06-01,
935,857,ON813260.2,RELEASE_DATE,,,2022-06-24
936,857,ON813260.2,ISOLATE,,MPXV/Germany/2022/RKI056,
937,857,ON813260.2,LENGTH,197140.0,,
938,857,ON813260.2,SEQ_TECH,,Illumina,
939,857,ON813260.2,COUNTRY,,Germany,
940,857,ON813260.2,GEO_LOCATION,,Germany,
941,857,ON813260.2,HOST,,Homo sapiens,
942,151,ON813261.2,COLLECTION_DATE,,2022-06-01,
943,151,ON813261.2,RELEASE_DATE,,,2022-06-24
944,151,ON813261.2,ISOLATE,,MPXV/Germany/2022/RKI061,
945,151,ON813261.2,LENGTH,197140.0,,
946,151,ON813261.2,SEQ_TECH,,Illumina,
947,151,ON813261.2,COUNTRY,,Germany,
948,151,ON813261.2,GEO_LOCATION,,Germany,
949,151,ON813261.2,HOST,,Homo sapiens,
950,871,ON813262.2,COLLECTION_DATE,,2022-06-01,
951,871,ON813262.2,RELEASE_DATE,,,2022-06-24
952,871,ON813262.2,ISOLATE,,MPXV/Germany/2022/RKI062,
953,871,ON813262.2,LENGTH,197140.0,,
954,871,ON813262.2,SEQ_TECH,,Illumina,
955,871,ON813262.2,COUNTRY,,Germany,
956,871,ON813262.2,GEO_LOCATION,,Germany,
957,871,ON813262.2,HOST,,Homo sapiens,
958,592,ON813263.2,COLLECTION_DATE,,2022-06-01,
959,592,ON813263.2,RELEASE_DATE,,,2022-06-24
960,592,ON813263.2,ISOLATE,,MPXV/Germany/2022/RKI063,
961,592,ON813263.2,LENGTH,197139.0,,
962,592,ON813263.2,SEQ_TECH,,Illumina,
963,592,ON813263.2,COUNTRY,,Germany,
964,592,ON813263.2,GEO_LOCATION,,Germany,
965,592,ON813263.2,HOST,,Homo sapiens,
966,1047,ON813264.2,COLLECTION_DATE,,2022-06-01,
967,1047,ON813264.2,RELEASE_DATE,,,2022-06-24
968,1047,ON813264.2,ISOLATE,,MPXV/Germany/2022/RKI064,
969,1047,ON813264.2,LENGTH,197140.0,,
970,1047,ON813264.2,SEQ_TECH,,Illumina,
971,1047,ON813264.2,COUNTRY,,Germany,
972,1047,ON813264.2,GEO_LOCATION,,Germany,
973,1047,ON813264.2,HOST,,Homo sapiens,
974,678,ON813265.2,COLLECTION_DATE,,2022-06-01,
